acct|period|cash|mkt|feature_max_mkt|feature_prev_1_max_mkt|feature_prev_2_max_mkt
56682288|2021-06|0.0|10403.92228|10403.92228|10296.02618|10296.02618
56682288|2021-07|0.0|10466.23583|10466.23583|10403.92228|10403.92228
56682288|2021-08|0.0|10657.30034|10657.30034|10466.23583|10466.23583
56682288|2021-09|0.0|10265.33034|10657.30034|10657.30034|10657.30034
56682288|2021-10|0.0|10684.72776|10684.72776|10657.30034|10657.30034
56770332|2021-06|0.0|268110.46946|268110.46946|265211.63225|265211.63225
56770332|2021-07|0.0|268274.53467|268274.53467|268110.46946|268110.46946
56770332|2021-08|0.0|274861.75722|274861.75722|268274.53467|268274.53467
56770332|2021-09|0.0|265492.4376|274861.75722|274861.75722|274861.75722
56770332|2021-10|0.0|278242.49931|278242.49931|274861.75722|274861.75722
56862095|2021-06|0.0|182327.06693|182327.06693|181060.00382|181060.00382
56862095|2021-07|0.0|181984.45742|182327.06693|182327.06693|182327.06693
56862095|2021-08|0.0|184510.31389|184510.31389|182327.06693|182327.06693
56862095|2021-09|104.44000000000231|179194.57939|184510.31389|184510.31389|184510.31389
56862095|2021-10|0.0|184357.59955|184510.31389|184510.31389|184510.31389
56873005|2021-06|0.0|125951.45082|125951.45082|124762.84909|124762.84909
56873005|2021-07|0.0|126134.05385|126134.05385|125951.45082|125951.45082
56873005|2021-08|0.0|127125.68481|127125.68481|126134.05385|126134.05385
56873005|2021-09|0.0|126732.31463|127125.68481|127125.68481|127125.68481
56873005|2021-10|0.0|126109.52065|127125.68481|127125.68481|127125.68481
57084208|2021-06|0.0|845.414472|845.414472|815.666712|815.666712
57084208|2021-07|0.0|877.979664|877.979664|845.414472|845.414472
57084208|2021-08|0.0|922.752676|922.752676|877.979664|877.979664
57084208|2021-09|0.0|909.583444|922.752676|922.752676|922.752676
57084208|2021-10|0.0|982.09347|982.09347|922.752676|922.752676
57250203|2021-06|3.4099999999962165|42791.71251|42791.71251|40845.53787|40845.53787
57250203|2021-07|2.7399999999979627|42847.74017|42847.74017|42791.71251|42791.71251
57250203|2021-08|1.1999999999970896|43950.75988|43950.75988|42847.74017|42847.74017
57250203|2021-09|3.470000000001164|42616.54076|43950.75988|43950.75988|43950.75988
57250203|2021-10|3.209999999999127|64767.16779|64767.16779|43950.75988|43950.75988
57263620|2021-06|0.0|406251.25102|406251.25102|390157.89689|390157.89689
57263620|2021-07|0.0|402223.16102|406251.25102|406251.25102|406251.25102
57263620|2021-08|0.0|415277.35218|415277.35218|406251.25102|406251.25102
57263620|2021-09|0.0|401795.11614|415277.35218|415277.35218|415277.35218
57263620|2021-10|0.0|407125.2656|415277.35218|415277.35218|415277.35218
57343385|2021-06|0.0|121130.40171|121130.40171|119866.07326|119866.07326
57343385|2021-07|0.0|121332.42591|121332.42591|121130.40171|121130.40171
57343385|2021-08|0.0|122585.71452|122585.71452|121332.42591|121332.42591
57343385|2021-09|0.0|120237.36664|122585.71452|122585.71452|122585.71452
57343385|2021-10|0.0|122326.89488|122585.71452|122585.71452|122585.71452
57378628|2021-06|0.0|41948.96259|41948.96259|41520.4945|41520.4945
57471160|2021-06|0.0|122167.96218|122167.96218|120773.13634|120773.13634
57471160|2021-07|0.0|123234.03389|123234.03389|122167.96218|122167.96218
57471160|2021-08|0.0|125096.7544|125096.7544|123234.03389|123234.03389
57471160|2021-09|0.0|122177.79838|125096.7544|125096.7544|125096.7544
57471160|2021-10|0.0|126019.45123|126019.45123|125096.7544|125096.7544
57480954|2021-06|0.0|9515.2238|9515.2238|9509.67638|9509.67638
57480954|2021-07|0.0|9589.18574|9589.18574|9515.2238|9515.2238
57480954|2021-08|0.0|9627.95768|9627.95768|9589.18574|9589.18574
57480954|2021-09|0.0|9489.53218|9627.95768|9627.95768|9627.95768
57480954|2021-10|0.0|9594.68638|9627.95768|9627.95768|9627.95768
57742077|2021-06|0.0|45718.69664|45718.69664|44518.19189|44518.19189
57742077|2021-07|0.0|46344.25784|46344.25784|45718.69664|45718.69664
57742077|2021-08|0.0|47517.50488|47517.50488|46344.25784|46344.25784
57742077|2021-09|-7.275957614183426e-12|45654.91108|47517.50488|47517.50488|47517.50488
57742077|2021-10|0.0|47742.95632|47742.95632|47517.50488|47517.50488
57763886|2021-06|0.0|47887.55877|47887.55877|47392.04664|47392.04664
57763886|2021-07|0.0|48016.45295|48016.45295|47887.55877|47887.55877
57763886|2021-08|0.0|48109.80038|48109.80038|48016.45295|48016.45295
57763886|2021-09|0.0|47861.52832|48109.80038|48109.80038|48109.80038
57763886|2021-10|0.0|47895.33651|48109.80038|48109.80038|48109.80038
57962836|2021-06|0.0|26677.49649|27181.40324|27181.40324|27181.40324
57962836|2021-07|0.0|26054.1553|27181.40324|27181.40324|27181.40324
57962836|2021-08|0.0|25917.17609|26677.49649|27181.40324|27181.40324
57962836|2021-09|0.0|24539.35549|26054.1553|26677.49649|26677.49649
57962836|2021-10|0.0|24752.98968|25917.17609|26054.1553|26054.1553
58161389|2021-06|0.0|30390.83637|30390.83637|29815.0412|29815.0412
58161389|2021-07|0.0|30812.01071|30812.01071|30390.83637|30390.83637
58161389|2021-08|0.0|31604.33993|31604.33993|30812.01071|30812.01071
58161389|2021-09|0.0|30965.64162|31604.33993|31604.33993|31604.33993
58161389|2021-10|0.0|32207.5395|32207.5395|31604.33993|31604.33993
58198514|2021-06|0.0|286253.86973|286443.23058|286443.23058|286443.23058
58198514|2021-07|0.0|284484.82872|286443.23058|286443.23058|286443.23058
58198514|2021-08|0.0|289474.36161|289474.36161|286443.23058|286443.23058
58198514|2021-09|0.0|281702.87803|289474.36161|289474.36161|289474.36161
58198514|2021-10|0.0|291791.39012|291791.39012|289474.36161|289474.36161
58334142|2021-06|2826.25|148757.75508|148757.75508|148388.59356|148388.59356
58334142|2021-07|2372.9799999999814|148664.92408|148757.75508|148757.75508|148757.75508
58334142|2021-08|2368.040000000008|149609.97032|149609.97032|148757.75508|148757.75508
58334142|2021-09|2363.100000000006|147240.06627|149609.97032|149609.97032|149609.97032
58334142|2021-10|1914.419999999984|148728.47459|149609.97032|149609.97032|149609.97032
58551041|2021-06|0.0|42774.2469|42774.2469|42028.7933|42028.7933
58551041|2021-07|0.0|43648.38396|43648.38396|42774.2469|42774.2469
58551041|2021-08|0.0|44778.35554|44778.35554|43648.38396|43648.38396
58551041|2021-09|0.0|44064.9594|44778.35554|44778.35554|44778.35554
58551041|2021-10|0.0|46013.03625|46013.03625|44778.35554|44778.35554
58768937|2021-06|0.0|339675.86051|339675.86051|336635.88988|336635.88988
58768937|2021-07|0.0|340551.57772|340551.57772|339675.86051|339675.86051
58768937|2021-08|0.0|346708.18404|346708.18404|340551.57772|340551.57772
58768937|2021-09|0.0|337561.40633|346708.18404|346708.18404|346708.18404
58768937|2021-10|0.0|349991.52149|349991.52149|346708.18404|346708.18404
58891384|2021-06|-4.656612873077393e-10|2133298.91473|2133298.91473|2094469.97442|2094469.97442
58891384|2021-07|1835.4200000003912|2133380.37839|2133380.37839|2133298.91473|2133298.91473
58891384|2021-08|0.0|2164969.13986|2164969.13986|2133380.37839|2133380.37839
58891384|2021-09|0.0|2107311.29339|2164969.13986|2164969.13986|2164969.13986
58891384|2021-10|1729.4500000001865|2195889.90099|2195889.90099|2164969.13986|2164969.13986
59000703|2021-06|0.0|89831.09|89831.09|88124.615|88124.615
59000703|2021-07|0.0|90953.94|90953.94|89831.09|89831.09
59000703|2021-08|0.0|92897.06|92897.06|90953.94|90953.94
59000703|2021-09|0.0|91060.52|92897.06|92897.06|92897.06
59000703|2021-10|0.0|94228.8|94228.8|92897.06|92897.06
59040252|2021-06|0.0|578383.92614|578383.92614|571161.50631|571161.50631
59040252|2021-07|0.0|579086.67048|579086.67048|578383.92614|578383.92614
59040252|2021-08|0.0|592285.89238|592285.89238|579086.67048|579086.67048
59040252|2021-09|536.3099999999395|570768.98443|592285.89238|592285.89238|592285.89238
59040252|2021-10|0.0|597453.07725|597453.07725|592285.89238|592285.89238
59148254|2021-06|0.0|278518.28243|278518.28243|276687.93557|276687.93557
59148254|2021-07|0.0|281032.44803|281032.44803|278518.28243|278518.28243
59148254|2021-08|-5.820766091346741e-11|281622.81943|281622.81943|281032.44803|281032.44803
59148254|2021-09|-5.820766091346741e-11|277799.4945|281622.81943|281622.81943|281622.81943
59148254|2021-10|0.0|281349.29388|281622.81943|281622.81943|281622.81943
59487945|2021-06|1.4551915228366852e-11|87632.90012|87632.90012|84528.27032|84528.27032
59487945|2021-07|16.270000000004075|88310.6602|88310.6602|87632.90012|87632.90012
59487945|2021-08|0.0|90431.2451|90431.2451|88310.6602|88310.6602
59487945|2021-09|109.16999999999824|86746.25415|90431.2451|90431.2451|90431.2451
59487945|2021-10|16.970000000001164|90680.6639|90680.6639|90431.2451|90431.2451
59494501|2021-06|0.0|9056.89502|9056.89502|8667.0764|8667.0764
59494501|2021-07|0.0|9422.7224|9422.7224|9056.89502|9056.89502
59494501|2021-08|0.0|9913.8936|9913.8936|9422.7224|9422.7224
59494501|2021-09|0.0|9809.58816|9913.8936|9913.8936|9913.8936
59494501|2021-10|0.0|10557.83808|10557.83808|9913.8936|9913.8936
59655121|2021-06|0.0|228070.66295|228070.66295|226594.57607|226594.57607
59655121|2021-07|0.0|229819.70097|229819.70097|228070.66295|228070.66295
59655121|2021-08|0.0|233536.85259|233536.85259|229819.70097|229819.70097
59655121|2021-09|0.0|225770.55298|233536.85259|233536.85259|233536.85259
59655121|2021-10|0.0|233733.01989|233733.01989|233536.85259|233536.85259
59860070|2021-06|0.0|10035.85428|10035.85428|9611.399|9611.399
59860070|2021-07|0.0|10231.7831|10231.7831|10035.85428|10035.85428
59860070|2021-08|0.0|10746.61563|10746.61563|10231.7831|10231.7831
59860070|2021-09|0.0|10418.25708|10746.61563|10746.61563|10746.61563
59860070|2021-10|0.0|11426.81265|11426.81265|10746.61563|10746.61563
59898160|2021-06|0.0|264565.21203|264565.21203|262715.87601|262715.87601
59898160|2021-07|0.0|264256.38976|264565.21203|264565.21203|264565.21203
59898160|2021-08|0.0|267402.47734|267402.47734|264565.21203|264565.21203
59898160|2021-09|173.35000000000582|252836.9067|267402.47734|267402.47734|267402.47734
59898160|2021-10|4595.939999999973|258110.06212|267402.47734|267402.47734|267402.47734
59923516|2021-06|0.0|1444.19808|1444.19808|1439.7186|1439.7186
59923516|2021-07|0.0|1439.98467|1444.19808|1444.19808|1444.19808
59923516|2021-08|0.0|1465.79473|1465.79473|1444.19808|1444.19808
59923516|2021-09|-2.273736754432321e-13|1426.97481|1465.79473|1465.79473|1465.79473
59923516|2021-10|0.0|1443.2121|1465.79473|1465.79473|1465.79473
60005155600|2021-06|0.0|0.0|0.0|0.0|0.0
60005155600|2021-07|0.0|0.0|0.0|0.0|0.0
60005155600|2021-08|0.0|0.0|0.0|0.0|0.0
60005155600|2021-09|0.0|0.0|0.0|0.0|0.0
60005155600|2021-10|0.0|0.0|0.0|0.0|0.0
60006720100|2021-06|0.0|64490.41631|73812.25072|73812.25072|73812.25072
60006720100|2021-07|0.0|64390.51|73812.25072|73812.25072|73812.25072
60006720100|2021-08|0.0|75618.97133|75618.97133|73812.25072|73812.25072
60006720100|2021-09|0.0|73304.54053|75618.97133|75618.97133|75618.97133
60006720100|2021-10|0.0|76217.40785|76217.40785|75618.97133|75618.97133
60007095700|2021-06|0.0|1011.83301|1011.83301|953.31015|953.31015
60007095700|2021-07|0.0|1061.32911|1061.32911|1011.83301|1011.83301
60007095700|2021-08|0.0|1129.51836|1129.51836|1061.32911|1061.32911
60007095700|2021-09|0.0|1147.69286|1147.69286|1129.51836|1129.51836
60007095700|2021-10|0.0|1233.59159|1233.59159|1147.69286|1147.69286
60007449300|2021-06|0.0|5937.10596|5937.10596|5779.02308|5779.02308
60007449300|2021-07|0.0|5992.10031|5992.10031|5937.10596|5937.10596
60007449300|2021-08|9.094947017729282e-13|6120.27616|6120.27616|5992.10031|5992.10031
60007449300|2021-09|0.0|5923.26165|6120.27616|6120.27616|6120.27616
60007449300|2021-10|0.0|6258.75888|6258.75888|6120.27616|6120.27616
60052714|2021-06|0.0|34466.71281|34466.71281|34419.87688|34419.87688
60052714|2021-07|0.0|34812.35597|34812.35597|34466.71281|34466.71281
60052714|2021-08|-7.275957614183426e-12|35200.49971|35200.49971|34812.35597|34812.35597
60052714|2021-09|0.0|34518.52456|35200.49971|35200.49971|35200.49971
60052714|2021-10|-7.275957614183426e-12|35133.40091|35200.49971|35200.49971|35200.49971
60493472|2021-06|0.0|40803.18906|40803.18906|39938.00431|39938.00431
60493472|2021-07|0.0|41453.56204|41453.56204|40803.18906|40803.18906
60493472|2021-08|0.0|42891.53525|42891.53525|41453.56204|41453.56204
60493472|2021-09|0.0|41688.7441|42891.53525|42891.53525|42891.53525
60493472|2021-10|0.0|44359.87263|44359.87263|42891.53525|42891.53525
60570929|2021-06|0.0|65855.16898|66178.2717|66178.2717|66178.2717
60570929|2021-07|0.0|65439.1167|66178.2717|66178.2717|66178.2717
60570929|2021-08|0.0|65426.03616|65855.16898|66178.2717|66178.2717
60570929|2021-09|0.0|64933.8135|65439.1167|65855.16898|65855.16898
60570929|2021-10|0.0|63938.44503|65426.03616|65439.1167|65439.1167
60761261|2021-06|0.0|8432.1917|8432.1917|6958.76857|6958.76857
60761261|2021-07|0.0|10403.55962|10403.55962|8432.1917|8432.1917
60761261|2021-08|0.0|12113.72568|12113.72568|10403.55962|10403.55962
60761261|2021-09|0.0|13761.30957|13761.30957|12113.72568|12113.72568
60761261|2021-10|0.0|16318.46658|16318.46658|13761.30957|13761.30957
60782015|2021-06|0.0|103259.16222|105199.48678|105199.48678|105199.48678
60782015|2021-07|0.0|104727.26762|105199.48678|105199.48678|105199.48678
60782015|2021-08|0.0|106143.21244|106143.21244|105199.48678|105199.48678
60782015|2021-09|0.0|102792.52206|106143.21244|106143.21244|106143.21244
60782015|2021-10|0.0|106118.89964|106143.21244|106143.21244|106143.21244
60818062|2021-06|0.0|46122.19181|46122.19181|45789.57764|45789.57764
60818062|2021-07|0.0|46521.12274|46521.12274|46122.19181|46122.19181
60818062|2021-08|0.0|46660.10162|46660.10162|46521.12274|46521.12274
60818062|2021-09|0.0|45880.79496|46660.10162|46660.10162|46660.10162
60818062|2021-10|-7.275957614183426e-12|46463.72644|46660.10162|46660.10162|46660.10162
60857099|2021-06|0.0|454967.56382|454967.56382|449242.16334|449242.16334
60857099|2021-07|0.0|457419.33292|457419.33292|454967.56382|454967.56382
60857099|2021-08|0.0|462600.98676|462600.98676|457419.33292|457419.33292
60857099|2021-09|0.0|451793.95146|462600.98676|462600.98676|462600.98676
60857099|2021-10|0.0|465033.27201|465033.27201|462600.98676|462600.98676
60914563|2021-06|0.0|3387.01181|3387.01181|3294.169392|3294.169392
60914563|2021-07|0.0|3488.51905|3488.51905|3387.01181|3387.01181
60914563|2021-08|0.0|3586.598988|3586.598988|3488.51905|3488.51905
60914563|2021-09|0.0|3575.130846|3586.598988|3586.598988|3586.598988
60914563|2021-10|0.0|3696.99967|3696.99967|3586.598988|3586.598988
60950132|2021-06|0.0|97076.40385|97076.40385|96903.80486|96903.80486
60950132|2021-07|0.0|97689.07577|97689.07577|97076.40385|97076.40385
60950132|2021-08|0.0|97373.93284|97689.07577|97689.07577|97689.07577
60950132|2021-09|0.0|96825.08395|97689.07577|97689.07577|97689.07577
60950132|2021-10|0.0|96694.00799|97373.93284|97689.07577|97689.07577
61020161|2021-06|0.0|63571.71756|63571.71756|63404.27415|63404.27415
61020161|2021-07|0.0|64076.68824|64076.68824|63571.71756|63571.71756
61020161|2021-08|0.0|63768.4982|64076.68824|64076.68824|64076.68824
61020161|2021-09|0.0|63198.14766|64076.68824|64076.68824|64076.68824
61020161|2021-10|0.0|63153.64197|63768.4982|64076.68824|64076.68824
61106948|2021-06|0.0|1139984.79337|1139984.79337|1125838.58993|1125838.58993
61106948|2021-07|0.0|1154361.48051|1154361.48051|1139984.79337|1139984.79337
61106948|2021-08|0.0|1172306.69268|1172306.69268|1154361.48051|1154361.48051
61106948|2021-09|182.2399999999907|1144461.73421|1172306.69268|1172306.69268|1172306.69268
61106948|2021-10|0.0|1135733.12003|1172306.69268|1172306.69268|1172306.69268
61294079|2021-06|0.0|12988.34632|12988.34632|12848.64588|12848.64588
61294079|2021-07|0.0|13101.47599|13101.47599|12988.34632|12988.34632
61294079|2021-08|0.0|13241.88|13241.88|13101.47599|13101.47599
61294079|2021-09|0.0|13066.72926|13241.88|13241.88|13241.88
61294079|2021-10|0.0|13333.47642|13333.47642|13241.88|13241.88
61338850|2021-06|0.0|12980.34528|12980.34528|12856.70214|12856.70214
61338850|2021-07|0.0|13092.36871|13092.36871|12980.34528|12980.34528
61338850|2021-08|0.0|13184.7156|13184.7156|13092.36871|13092.36871
61338850|2021-09|0.0|13087.9992|13184.7156|13184.7156|13184.7156
61338850|2021-10|0.0|13261.05473|13261.05473|13184.7156|13184.7156
61364764|2021-06|0.0|5450.78158|5450.78158|5426.63936|5426.63936
61364764|2021-07|0.0|5539.84185|5539.84185|5450.78158|5450.78158
61364764|2021-08|0.0|5629.71392|5629.71392|5539.84185|5539.84185
61364764|2021-09|0.0|5609.37132|5629.71392|5629.71392|5629.71392
61364764|2021-10|0.0|5790.07122|5790.07122|5629.71392|5629.71392
61449005|2021-06|0.0|354740.55684|354740.55684|351297.28023|351297.28023
61449005|2021-07|0.0|356333.49856|356333.49856|354740.55684|354740.55684
61449005|2021-08|0.0|361084.80219|361084.80219|356333.49856|356333.49856
61449005|2021-09|83.05999999999767|353096.31674|361084.80219|361084.80219|361084.80219
61449005|2021-10|0.0|363300.36297|363300.36297|361084.80219|361084.80219
61450705|2021-06|0.0|27500.36877|27500.36877|26783.90176|26783.90176
61450705|2021-07|0.0|28224.7219|28224.7219|27500.36877|27500.36877
61450705|2021-08|0.0|29269.68352|29269.68352|28224.7219|28224.7219
61450705|2021-09|0.0|28809.34|29269.68352|29269.68352|29269.68352
61450705|2021-10|0.0|30579.2632|30579.2632|29269.68352|29269.68352
61565137|2021-06|0.0|65209.17949|65209.17949|65046.21019|65046.21019
61565137|2021-07|0.0|65473.8656|65473.8656|65209.17949|65209.17949
61565137|2021-08|0.0|65686.10285|65686.10285|65473.8656|65473.8656
61565137|2021-09|0.0|64301.06871|65686.10285|65686.10285|65686.10285
61565137|2021-10|0.0|65307.77393|65686.10285|65686.10285|65686.10285
61920219|2021-06|0.0|78196.01543|78196.01543|77918.82694|77918.82694
61920219|2021-07|-1.4551915228366852e-11|78655.89678|78655.89678|78196.01543|78196.01543
61920219|2021-08|0.0|79415.34744|79415.34744|78655.89678|78655.89678
61920219|2021-09|0.0|77383.11898|79415.34744|79415.34744|79415.34744
61920219|2021-10|1.4551915228366852e-11|78923.51945|79415.34744|79415.34744|79415.34744
62078368|2021-06|0.0|42955.64646|42955.64646|37654.57911|37654.57911
62078368|2021-07|0.0|47950.74381|47950.74381|42955.64646|42955.64646
62078368|2021-08|0.0|53794.40573|53794.40573|47950.74381|47950.74381
62078368|2021-09|0.0|56948.56594|56948.56594|53794.40573|53794.40573
62078368|2021-10|0.0|58986.98852|58986.98852|56948.56594|56948.56594
62110442|2021-06|96.0|51604.47|51604.47|51461.27|51461.27
62110442|2021-07|94.72000000000116|51818.97|51818.97|51604.47|51604.47
62110442|2021-08|93.11999999999534|51439.81|51818.97|51818.97|51818.97
62110442|2021-09|93.77999999999884|50883.11|51818.97|51818.97|51818.97
62110442|2021-10|94.04999999999563|50802.49|51439.81|51818.97|51818.97
62401068|2021-06|0.0|560798.08368|572376.729|572376.729|572376.729
62401068|2021-07|0.0|585970.6404|585970.6404|572376.729|572376.729
62401068|2021-08|0.0|589108.80916|589108.80916|585970.6404|585970.6404
62401068|2021-09|0.0|553178.056|589108.80916|589108.80916|589108.80916
62401068|2021-10|0.0|557862.98072|589108.80916|589108.80916|589108.80916
62540993|2021-06|0.0|147931.948|147931.948|147179.38745|147179.38745
62540993|2021-07|0.0|149227.40361|149227.40361|147931.948|147931.948
62540993|2021-08|0.0|149486.73788|149486.73788|149227.40361|149227.40361
