period|acct|code|mkt|pos|cash|feature_max_mkt|feature_prev_1_max_mkt|feature_prev_2_max_mkt|cash_mov|cash_mov_roll_3|feature_cash_sig_3
2021-08|11598118|TMW|168770.21472|168770.21472|0.0|168770.21472|165621.71668|165621.71668|0.0|0.0|0.0
2021-09|11598118|TMW|167059.35891|167059.35891|0.0|168770.21472|168770.21472|168770.21472|0.0|0.0|0.0
2021-10|11598118|TMW|171311.56224|171311.56224|0.0|171311.56224|168770.21472|168770.21472|0.0|0.0|0.0
2021-01|11847735|AssetMark|2839.23636|2838.74636|0.4899999999997817|2839.23636|||0.0|0.0|0.0
2021-02|11847735|AssetMark|2849.0705|2848.6805|0.3899999999998726|2849.0705|2839.23636|2839.23636|0.0|0.0|0.0
2021-03|11847735|AssetMark|2840.17941|2840.17941|0.0|2849.0705|2849.0705|2849.0705|0.0|0.0|0.0
2021-04|11847735|AssetMark|2788.94775|2788.9477500000003|-4.547473508864641e-13|2849.0705|2849.0705|2849.0705|0.0|0.0|0.0
2021-05|11847735|AssetMark|2810.91236|2810.49236|0.419999999999618|2840.17941|2849.0705|2849.0705|0.0|0.0|0.0
2021-06|11847735|AssetMark|2830.14331|2830.14331|0.0|2830.14331|2840.17941|2840.17941|0.0|0.0|0.0
2021-07|11847735|AssetMark|2748.32441|2747.89441|0.430000000000291|2830.14331|2830.14331|2830.14331|0.0|0.0|0.0
2021-08|11847735|AssetMark|2758.82521|2758.41521|0.4099999999998545|2830.14331|2830.14331|2830.14331|0.0|0.0|0.0
2021-09|11847735|AssetMark|2734.15128|2734.15128|0.0|2758.82521|2830.14331|2830.14331|0.0|0.0|0.0
2021-10|11847735|AssetMark|2658.62333|2658.24333|0.3800000000001091|2758.82521|2758.82521|2758.82521|0.0|0.0|0.0
2021-01|11938652|FRK|76520.0946|76520.0946|0.0|76520.0946|||0.0|0.0|0.0
2021-02|11938652|FRK|79191.099|79191.099|0.0|79191.099|76520.0946|76520.0946|0.0|0.0|0.0
2021-03|11938652|FRK|82546.59568|82546.59568|0.0|82546.59568|79191.099|79191.099|0.0|0.0|0.0
2021-04|11938652|FRK|84219.5972|84219.5972|0.0|84219.5972|82546.59568|82546.59568|0.0|0.0|0.0
2021-05|11938652|FRK|85897.602|85897.602|0.0|85897.602|84219.5972|84219.5972|0.0|0.0|0.0
2021-06|11938652|FRK|85531.6125|85531.6125|0.0|85897.602|85897.602|85897.602|0.0|0.0|0.0
2021-07|11938652|FRK|86191.9191|86191.9191|0.0|86191.9191|85897.602|85897.602|0.0|0.0|0.0
2021-08|11938652|FRK|86857.22808|86857.22808|0.0|86857.22808|86191.9191|86191.9191|0.0|0.0|0.0
2021-09|11938652|FRK|85795.25032|85795.25032|0.0|86857.22808|86857.22808|86857.22808|0.0|0.0|0.0
2021-10|11938652|FRK|87853.21017|87853.21017|0.0|87853.21017|86857.22808|86857.22808|0.0|0.0|0.0
2021-01|12010382|AMR|259.71348|259.71348|0.0|259.71348|||0.0|0.0|0.0
2021-02|12010382|AMR|313.7176|313.7176|0.0|313.7176|259.71348|259.71348|0.0|0.0|0.0
2021-03|12010382|AMR|373.3604|373.3604|0.0|373.3604|313.7176|313.7176|0.0|0.0|0.0
2021-04|12010382|AMR|435.0522|435.0522|0.0|435.0522|373.3604|373.3604|0.0|0.0|0.0
2021-05|12010382|AMR|493.392|493.392|0.0|493.392|435.0522|435.0522|0.0|0.0|0.0
2021-06|12010382|AMR|697.07428|697.07428|0.0|697.07428|493.392|493.392|0.0|0.0|0.0
2021-07|12010382|AMR|755.25019|755.25019|0.0|755.25019|697.07428|697.07428|0.0|0.0|0.0
2021-08|12010382|AMR|816.34828|816.34828|0.0|816.34828|755.25019|755.25019|0.0|0.0|0.0
2021-09|12010382|AMR|838.58896|838.58896|0.0|838.58896|816.34828|816.34828|0.0|0.0|0.0
2021-10|12010382|AMR|920.8449|920.8449|0.0|920.8449|838.58896|838.58896|0.0|0.0|0.0
2021-01|12042633|AMR|287324.3122|287324.3122|0.0|287324.3122|||0.0|0.0|0.0
2021-02|12042633|AMR|291645.99742|291645.99742|0.0|291645.99742|287324.3122|287324.3122|0.0|0.0|0.0
2021-03|12042633|AMR|295836.45331|295836.45331|0.0|295836.45331|291645.99742|291645.99742|0.0|0.0|0.0
2021-04|12042633|AMR|305833.27334|305833.27334|0.0|305833.27334|295836.45331|295836.45331|0.0|0.0|0.0
2021-05|12042633|AMR|308687.22281|308687.22281|0.0|308687.22281|305833.27334|305833.27334|0.0|0.0|0.0
2021-06|12042633|AMR|311779.90635|311779.90635|0.0|311779.90635|308687.22281|308687.22281|0.0|0.0|0.0
2021-07|12042633|AMR|313770.52385|313770.52385|0.0|313770.52385|311779.90635|311779.90635|0.0|0.0|0.0
2021-08|12042633|AMR|319858.06708|319858.06708|0.0|319858.06708|313770.52385|313770.52385|0.0|0.0|0.0
2021-09|12042633|AMR|310549.13966|310549.13966|0.0|319858.06708|319858.06708|319858.06708|0.0|0.0|0.0
2021-10|12042633|AMR|324598.04393|324598.04393|0.0|324598.04393|319858.06708|319858.06708|0.0|0.0|0.0
2021-01|12235993|LPL|115238.63413|115238.63413|0.0|115238.63413|||0.0|0.0|0.0
2021-02|12235993|LPL|116694.00988|116694.00988|0.0|116694.00988|115238.63413|115238.63413|0.0|0.0|0.0
2021-03|12235993|LPL|119082.92441|119082.92441|0.0|119082.92441|116694.00988|116694.00988|0.0|0.0|0.0
2021-04|12235993|LPL|122722.01176|122722.01176|0.0|122722.01176|119082.92441|119082.92441|0.0|0.0|0.0
2021-05|12235993|LPL|123502.13584|123502.13584|0.0|123502.13584|122722.01176|122722.01176|0.0|0.0|0.0
2021-06|12235993|LPL|124793.3391|124793.3391|0.0|124793.3391|123502.13584|123502.13584|0.0|0.0|0.0
2021-07|12235993|LPL|125925.92791|125925.92791|0.0|125925.92791|124793.3391|124793.3391|0.0|0.0|0.0
2021-08|12235993|LPL|127757.45051|127757.45051|0.0|127757.45051|125925.92791|125925.92791|0.0|0.0|0.0
2021-09|12235993|LPL|124118.36893|124118.36893|0.0|127757.45051|127757.45051|127757.45051|0.0|0.0|0.0
2021-10|12235993|LPL|127810.59067|127810.59067|0.0|127810.59067|127757.45051|127757.45051|0.0|0.0|0.0
2021-01|12289721|LPL|184433.56268|184433.56268|0.0|184433.56268|||0.0|0.0|0.0
2021-02|12289721|LPL|189910.03647|189910.03647|0.0|189910.03647|184433.56268|184433.56268|0.0|0.0|0.0
2021-03|12289721|LPL|182463.28708|182463.28708|0.0|189910.03647|189910.03647|189910.03647|0.0|0.0|0.0
2021-04|12289721|LPL|191231.54362|191231.54362|0.0|191231.54362|189910.03647|189910.03647|0.0|0.0|0.0
2021-05|12289721|LPL|186508.96173|186508.96173|0.0|191231.54362|191231.54362|191231.54362|0.0|0.0|0.0
2021-06|12289721|LPL|196229.53173|196229.53173|0.0|196229.53173|191231.54362|191231.54362|0.0|0.0|0.0
2021-07|12289721|LPL|395848.42895|395848.42895|0.0|395848.42895|196229.53173|196229.53173|0.0|0.0|0.0
2021-08|12289721|LPL|398311.67659|398311.67659|0.0|398311.67659|395848.42895|395848.42895|0.0|0.0|0.0
2021-09|12289721|LPL|389384.99467|389384.99467|0.0|398311.67659|398311.67659|398311.67659|0.0|0.0|0.0
2021-10|12289721|LPL|399678.56449|399678.56449|0.0|399678.56449|398311.67659|398311.67659|0.0|0.0|0.0
2021-01|12471037|LPL|79226.53|79226.53|0.0|79226.53|||0.0|0.0|0.0
2021-02|12471037|LPL|80648.88|80648.88|0.0|80648.88|79226.53|79226.53|0.0|0.0|0.0
2021-03|12471037|LPL|82045.32|81952.59|92.73000000001048|82045.32|80648.88|80648.88|0.0|0.0|0.0
2021-04|12471037|LPL|84356.54|84356.54000000001|-1.4551915228366852e-11|84356.54|82045.32|82045.32|0.0|0.0|0.0
2021-05|12471037|LPL|85193.16|85193.16|0.0|85193.16|84356.54|84356.54|0.0|0.0|0.0
2021-06|12471037|LPL|86559.83|86559.83|0.0|86559.83|85193.16|85193.16|0.0|0.0|0.0
2021-07|12471037|LPL|86804.59|86804.59|0.0|86804.59|86559.83|86559.83|0.0|0.0|0.0
2021-08|12471037|LPL|88375.64|88375.64|0.0|88375.64|86804.59|86804.59|0.0|0.0|0.0
2021-09|12471037|LPL|85746.39|85635.87|110.52000000000407|88375.64|88375.64|88375.64|0.0|0.0|0.0
2021-10|12471037|LPL|88578.29|88578.29000000001|-1.4551915228366852e-11|88578.29|88375.64|88375.64|0.0|0.0|0.0
2021-03|12510148|LPL|11989.63|11989.63|0.0|11989.63|||0.0|0.0|0.0
2021-04|12510148|LPL|12523.60208|12523.60208|0.0|12523.60208|11989.63|11989.63|0.0|0.0|0.0
2021-05|12510148|LPL|12564.71292|12564.71292|0.0|12564.71292|12523.60208|12523.60208|0.0|0.0|0.0
2021-06|12510148|LPL|12832.30688|12832.30688|0.0|12832.30688|12564.71292|12564.71292|0.0|0.0|0.0
2021-07|12510148|LPL|12949.63416|12949.63416|0.0|12949.63416|12832.30688|12832.30688|0.0|0.0|0.0
2021-08|12510148|LPL|13262.182516|13262.182516|0.0|13262.182516|12949.63416|12949.63416|0.0|0.0|0.0
2021-09|12510148|LPL|12745.48957|12745.48957|0.0|13262.182516|13262.182516|13262.182516|0.0|0.0|0.0
2021-10|12510148|LPL|13481.28839|13481.28839|0.0|13481.28839|13262.182516|13262.182516|0.0|0.0|0.0
2021-05|12600469|LPL|20430.7|20430.7|0.0|20430.7|||0.0|0.0|0.0
2021-06|12600469|LPL|20430.91|20430.91|0.0|20430.91|20430.7|20430.7|0.0|0.0|0.0
2021-07|12600469|LPL|20431.08|20431.08|0.0|20431.08|20430.91|20430.91|0.0|0.0|0.0
2021-08|12600469|LPL|20431.25|20431.25|0.0|20431.25|20431.08|20431.08|0.0|0.0|0.0
2021-09|12600469|LPL|20431.41|20431.41|0.0|20431.41|20431.25|20431.25|0.0|0.0|0.0
2021-10|12600469|LPL|20431.58|20431.58|0.0|20431.58|20431.41|20431.41|0.0|0.0|0.0
2021-01|12691367|AMR|320.77296|320.77296|0.0|320.77296|||0.0|0.0|0.0
2021-02|12691367|AMR|316.82286|316.82286|0.0|320.77296|320.77296|320.77296|0.0|0.0|0.0
2021-03|12691367|AMR|313.27725|313.27725|0.0|320.77296|320.77296|320.77296|0.0|0.0|0.0
2021-04|12691367|AMR|315.18365|315.18365|0.0|316.82286|320.77296|320.77296|0.0|0.0|0.0
2021-05|12691367|AMR|315.92778|315.92778|0.0|315.92778|316.82286|316.82286|0.0|0.0|0.0
2021-06|12691367|AMR|317.30464|317.30464|0.0|317.30464|315.92778|315.92778|0.0|0.0|0.0
2021-07|12691367|AMR|320.5395|320.5395|0.0|320.5395|317.30464|317.30464|0.0|0.0|0.0
2021-08|12691367|AMR|320.05183|320.05183|0.0|320.5395|320.5395|320.5395|0.0|0.0|0.0
2021-09|12691367|AMR|318.9277|318.9277|0.0|320.5395|320.5395|320.5395|0.0|0.0|0.0
2021-10|12691367|AMR|318.98475|318.98475|0.0|320.05183|320.5395|320.5395|0.0|0.0|0.0
2021-01|12978194|LPL|530208.06795|530208.06795|0.0|530208.06795|||0.0|0.0|0.0
2021-02|12978194|LPL|536361.25574|536361.2557399999|1.1641532182693479e-10|536361.25574|530208.06795|530208.06795|0.0|0.0|0.0
2021-03|12978194|LPL|547304.27431|547304.27431|0.0|547304.27431|536361.25574|536361.25574|0.0|0.0|0.0
2021-04|12978194|LPL|566747.80185|566747.80185|0.0|566747.80185|547304.27431|547304.27431|0.0|0.0|0.0
2021-05|12978194|LPL|569633.11215|569633.11215|0.0|569633.11215|566747.80185|566747.80185|0.0|0.0|0.0
2021-06|12978194|LPL|577482.68073|577482.68073|0.0|577482.68073|569633.11215|569633.11215|0.0|0.0|0.0
2021-07|12978194|LPL|586496.01036|586496.01036|0.0|586496.01036|577482.68073|577482.68073|0.0|0.0|0.0
2021-08|12978194|LPL|597777.36387|597777.36387|0.0|597777.36387|586496.01036|586496.01036|0.0|0.0|0.0
2021-09|12978194|LPL|731168.97814|731168.97814|0.0|731168.97814|597777.36387|597777.36387|0.0|0.0|0.0
2021-10|12978194|LPL|758871.69567|758871.69567|0.0|758871.69567|731168.97814|731168.97814|0.0|0.0|0.0
2021-03|13026819|AssetMark|100317.62763|100149.89763|167.72999999999593|100317.62763|||0.0|0.0|0.0
2021-04|13026819|AssetMark|104259.29174|104259.29174|0.0|104259.29174|100317.62763|100317.62763|0.0|0.0|0.0
2021-05|13026819|AssetMark|106041.38692|106041.38692|0.0|106041.38692|104259.29174|104259.29174|0.0|0.0|0.0
2021-06|13026819|AssetMark|106596.90398|106398.90398|198.0|106596.90398|106041.38692|106041.38692|0.0|0.0|0.0
2021-07|13026819|AssetMark|107078.84773|107059.19773|19.64999999999418|107078.84773|106596.90398|106596.90398|0.0|0.0|0.0
2021-08|13026819|AssetMark|109491.69619|109491.69619|0.0|109491.69619|107078.84773|107078.84773|0.0|0.0|0.0
2021-09|13026819|AssetMark|105236.4918|105165.4918|71.0|109491.69619|109491.69619|109491.69619|0.0|0.0|0.0
2021-10|13026819|AssetMark|109974.19054|109974.19054|0.0|109974.19054|109491.69619|109491.69619|0.0|0.0|0.0
2021-01|13080882|LPL|32732.45974|32732.45974|0.0|32732.45974|||0.0|0.0|0.0
2021-02|13080882|LPL|32329.1701|32329.1701|0.0|32732.45974|32732.45974|32732.45974|0.0|0.0|0.0
2021-03|13080882|LPL|32396.77476|32396.77476|0.0|32732.45974|32732.45974|32732.45974|0.0|0.0|0.0
2021-04|13080882|LPL|32553.56032|32553.56032|0.0|32553.56032|32732.45974|32732.45974|0.0|0.0|0.0
2021-05|13080882|LPL|32596.67968|32596.67968|0.0|32596.67968|32553.56032|32553.56032|0.0|0.0|0.0
2021-06|13080882|LPL|32611.83586|32611.83586|0.0|32611.83586|32596.67968|32596.67968|0.0|0.0|0.0
2021-07|13080882|LPL|32793.081|32793.081|0.0|32793.081|32611.83586|32611.83586|0.0|0.0|0.0
2021-08|13080882|LPL|32719.6672|32719.6672|0.0|32793.081|32793.081|32793.081|0.0|0.0|0.0
2021-09|13080882|LPL|32505.62434|32505.62434|0.0|32793.081|32793.081|32793.081|0.0|0.0|0.0
2021-10|13080882|LPL|32459.8162|32459.8162|0.0|32719.6672|32793.081|32793.081|0.0|0.0|0.0
2021-02|13479263|AMR|5277.535|5277.535|0.0|5277.535|||0.0|0.0|0.0
2021-03|13479263|AMR|5499.48527|5499.48527|0.0|5499.48527|5277.535|5277.535|0.0|0.0|0.0
2021-04|13479263|AMR|5839.58411|5839.58411|0.0|5839.58411|5499.48527|5499.48527|0.0|0.0|0.0
2021-05|13479263|AMR|5986.62682|5986.62682|0.0|5986.62682|5839.58411|5839.58411|0.0|0.0|0.0
2021-06|13479263|AMR|6198.65658|6198.65658|0.0|6198.65658|5986.62682|5986.62682|0.0|0.0|0.0
2021-07|13479263|AMR|6343.6856|6343.6856|0.0|6343.6856|6198.65658|6198.65658|0.0|0.0|0.0
2021-08|13479263|AMR|6620.65142|6620.65142|0.0|6620.65142|6343.6856|6343.6856|0.0|0.0|0.0
2021-09|13479263|AMR|6473.85562|6473.85562|0.0|6620.65142|6620.65142|6620.65142|0.0|0.0|0.0
2021-10|13479263|AMR|6970.12286|6970.12286|0.0|6970.12286|6620.65142|6620.65142|0.0|0.0|0.0
2021-01|13549992|AssetMark|91423.875|91423.875|0.0|91423.875|||0.0|0.0|0.0
2021-02|13549992|AssetMark|93609.19|93609.19|0.0|93609.19|91423.875|91423.875|0.0|0.0|0.0
2021-03|13549992|AssetMark|96126.77|95977.3|149.47000000000116|96126.77|93609.19|93609.19|0.0|0.0|0.0
2021-04|13549992|AssetMark|99988.61|99988.61|0.0|99988.61|96126.77|96126.77|0.0|0.0|0.0
2021-05|13549992|AssetMark|100412.3|100412.3|0.0|100412.3|99988.61|99988.61|0.0|0.0|0.0
2021-06|13549992|AssetMark|102431.71|102431.71|0.0|102431.71|100412.3|100412.3|0.0|0.0|0.0
2021-07|13549992|AssetMark|103609.56|103609.56|0.0|103609.56|102431.71|102431.71|0.0|0.0|0.0
2021-08|13549992|AssetMark|106014.68|106014.68|0.0|106014.68|103609.56|103609.56|0.0|0.0|0.0
2021-09|13549992|AssetMark|101882.62|101870.08|12.539999999993595|106014.68|106014.68|106014.68|0.0|0.0|0.0
2021-10|13549992|AssetMark|107350.09|107350.09|0.0|107350.09|106014.68|106014.68|0.0|0.0|0.0
2021-01|13569584|LPL|66387.6185|66387.6185|0.0|66387.6185|||0.0|0.0|0.0
2021-02|13569584|LPL|67973.81453|67973.81453|0.0|67973.81453|66387.6185|66387.6185|0.0|0.0|0.0
2021-03|13569584|LPL|111208.14279|111169.49279|38.64999999999418|111208.14279|67973.81453|67973.81453|0.0|0.0|0.0
2021-04|13569584|LPL|114854.98496|114854.98496|0.0|114854.98496|111208.14279|111208.14279|0.0|0.0|0.0
2021-05|13569584|LPL|115807.20782|115807.20782|0.0|115807.20782|114854.98496|114854.98496|0.0|0.0|0.0
2021-06|13569584|LPL|116975.42614|116975.42614|0.0|116975.42614|115807.20782|115807.20782|0.0|0.0|0.0
2021-07|13569584|LPL|117932.33992|117932.33992|0.0|117932.33992|116975.42614|116975.42614|0.0|0.0|0.0
2021-08|13569584|LPL|120338.14119|120338.14119|0.0|120338.14119|117932.33992|117932.33992|0.0|0.0|0.0
2021-09|13569584|LPL|115694.55282|115612.27282|82.27999999999884|120338.14119|120338.14119|120338.14119|0.0|0.0|0.0
2021-10|13569584|LPL|120617.96664|120617.96664|0.0|120617.96664|120338.14119|120338.14119|0.0|0.0|0.0
2021-01|13601210|LPL|255596.25802|255596.25802|0.0|255596.25802|||0.0|0.0|0.0
2021-02|13601210|LPL|256990.32372|256990.32372|0.0|256990.32372|255596.25802|255596.25802|0.0|0.0|0.0
2021-03|13601210|LPL|258293.72484|258293.72484|0.0|258293.72484|256990.32372|256990.32372|0.0|0.0|0.0
2021-04|13601210|LPL|263676.58042|263676.58042|0.0|263676.58042|258293.72484|258293.72484|0.0|0.0|0.0
2021-05|13601210|LPL|263838.40765|263838.40765|0.0|263838.40765|263676.58042|263676.58042|0.0|0.0|0.0
2021-06|13601210|LPL|263620.53104|263620.53104|0.0|263838.40765|263838.40765|263838.40765|0.0|0.0|0.0
2021-07|13601210|LPL|261944.9288|261944.9288|0.0|263838.40765|263838.40765|263838.40765|0.0|0.0|0.0
2021-08|13601210|LPL|264140.03017|264140.03017|0.0|264140.03017|263838.40765|263838.40765|0.0|0.0|0.0
2021-09|13601210|LPL|253603.37601|253603.37601|0.0|264140.03017|264140.03017|264140.03017|0.0|0.0|0.0
2021-10|13601210|LPL|258893.5459|258893.5459|0.0|264140.03017|264140.03017|264140.03017|0.0|0.0|0.0
2021-01|13792993|LPL|524567.45221|524567.45221|0.0|524567.45221|||0.0|0.0|0.0
2021-02|13792993|LPL|533201.04785|533201.04785|0.0|533201.04785|524567.45221|524567.45221|0.0|0.0|0.0
2021-03|13792993|LPL|541684.56711|541684.56711|0.0|541684.56711|533201.04785|533201.04785|0.0|0.0|0.0
2021-04|13792993|LPL|556421.49337|556421.49337|0.0|556421.49337|541684.56711|541684.56711|0.0|0.0|0.0
2021-05|13792993|LPL|562291.70422|562291.70422|0.0|562291.70422|556421.49337|556421.49337|0.0|0.0|0.0
2021-06|13792993|LPL|569185.40837|569185.40837|0.0|569185.40837|562291.70422|562291.70422|0.0|0.0|0.0
2021-07|13792993|LPL|570074.34767|570074.34767|0.0|570074.34767|569185.40837|569185.40837|0.0|0.0|0.0
2021-08|13792993|LPL|579680.77869|579680.7786900001|-1.1641532182693479e-10|579680.77869|570074.34767|570074.34767|0.0|0.0|0.0
2021-09|13792993|LPL|561040.89196|561040.89196|0.0|579680.77869|579680.77869|579680.77869|0.0|0.0|0.0
2021-10|13792993|LPL|580470.67307|580470.67307|0.0|580470.67307|579680.77869|579680.77869|0.0|0.0|0.0
2021-01|13863397|LPL|42754.73822|42754.73822|0.0|42754.73822|||0.0|0.0|0.0
2021-02|13863397|LPL|44304.51794|44304.517940000005|-7.275957614183426e-12|44304.51794|42754.73822|42754.73822|0.0|0.0|0.0
2021-03|13863397|LPL|45497.32764|45497.32764|0.0|45497.32764|44304.51794|44304.51794|0.0|0.0|0.0
2021-04|13863397|LPL|47447.1243|47447.1243|0.0|47447.1243|45497.32764|45497.32764|0.0|0.0|0.0
2021-05|13863397|LPL|48269.91321|48269.91320999999|7.275957614183426e-12|48269.91321|47447.1243|47447.1243|0.0|0.0|0.0
2021-06|13863397|LPL|47785.0254|47774.5254|10.5|48269.91321|48269.91321|48269.91321|0.0|0.0|0.0
2021-07|13863397|LPL|48478.12459|48478.12459|0.0|48478.12459|48269.91321|48269.91321|0.0|0.0|0.0
2021-08|13863397|LPL|49664.57371|49664.57371|0.0|49664.57371|48478.12459|48478.12459|0.0|0.0|0.0
2021-09|13863397|LPL|190664.8385|190654.3385|10.5|190664.8385|49664.57371|49664.57371|0.0|0.0|0.0
2021-10|13863397|LPL|189776.926|189776.926|0.0|190664.8385|190664.8385|190664.8385|0.0|0.0|0.0
2021-02|13887578|AssetMark|58987.67507|58987.67507|0.0|58987.67507|||0.0|0.0|0.0
2021-03|13887578|AssetMark|60260.26422|60199.66422|60.59999999999855|60260.26422|58987.67507|58987.67507|0.0|0.0|0.0
2021-04|13887578|AssetMark|62198.71002|62198.71002|0.0|62198.71002|60260.26422|60260.26422|0.0|0.0|0.0
2021-05|13887578|AssetMark|62989.77913|62989.77913|0.0|62989.77913|62198.71002|62198.71002|0.0|0.0|0.0
2021-06|13887578|AssetMark|63568.01889|63568.01889|0.0|63568.01889|62989.77913|62989.77913|0.0|0.0|0.0
2021-07|13887578|AssetMark|63946.9677|63946.9677|0.0|63946.9677|63568.01889|63568.01889|0.0|0.0|0.0
2021-08|13887578|AssetMark|65114.13496|65114.13496|0.0|65114.13496|63946.9677|63946.9677|0.0|0.0|0.0
2021-09|13887578|AssetMark|62750.85929|62750.85929|0.0|65114.13496|65114.13496|65114.13496|0.0|0.0|0.0
2021-10|13887578|AssetMark|65030.53736|65030.53736|0.0|65114.13496|65114.13496|65114.13496|0.0|0.0|0.0
2021-01|13921326|FRK|26840.08704|26840.08704|0.0|26840.08704|||0.0|0.0|0.0
2021-02|13921326|FRK|27776.9671|27776.9671|0.0|27776.9671|26840.08704|26840.08704|0.0|0.0|0.0
2021-03|13921326|FRK|28343.04976|28343.04976|0.0|28343.04976|27776.9671|27776.9671|0.0|0.0|0.0
2021-04|13921326|FRK|28917.49192|28917.49192|0.0|28917.49192|28343.04976|28343.04976|0.0|0.0|0.0
2021-05|13921326|FRK|29493.64908|29493.64908|0.0|29493.64908|28917.49192|28917.49192|0.0|0.0|0.0
2021-06|13921326|FRK|29367.99|29367.99|0.0|29493.64908|29493.64908|29493.64908|0.0|0.0|0.0
2021-07|13921326|FRK|29594.71222|29594.71222|0.0|29594.71222|29493.64908|29493.64908|0.0|0.0|0.0
2021-08|13921326|FRK|29823.14664|29823.14664|0.0|29823.14664|29594.71222|29594.71222|0.0|0.0|0.0
2021-09|13921326|FRK|29458.50888|29458.50888|0.0|29823.14664|29823.14664|29823.14664|0.0|0.0|0.0
2021-10|13921326|FRK|30165.12675|30165.12675|0.0|30165.12675|29823.14664|29823.14664|0.0|0.0|0.0
2021-01|13941462|BTD|11910.7158|11910.7158|0.0|11910.7158|||0.0|0.0|0.0
2021-02|13941462|BTD|12130.22134|12130.22134|0.0|12130.22134|11910.7158|11910.7158|0.0|0.0|0.0
2021-03|13941462|BTD|12373.38185|12373.38185|0.0|12373.38185|12130.22134|12130.22134|0.0|0.0|0.0
2021-04|13941462|BTD|12736.59509|12736.59509|0.0|12736.59509|12373.38185|12373.38185|0.0|0.0|0.0
2021-05|13941462|BTD|12982.49122|12982.49122|0.0|12982.49122|12736.59509|12736.59509|0.0|0.0|0.0
2021-06|13941462|BTD|13236.04152|13236.04152|0.0|13236.04152|12982.49122|12982.49122|0.0|0.0|0.0
2021-07|13941462|BTD|13522.1919|13522.1919|0.0|13522.1919|13236.04152|13236.04152|0.0|0.0|0.0
2021-08|13941462|BTD|13785.96422|13785.96422|0.0|13785.96422|13522.1919|13522.1919|0.0|0.0|0.0
2021-09|13941462|BTD|13807.61235|13807.61235|0.0|13807.61235|13785.96422|13785.96422|0.0|0.0|0.0
2021-10|13941462|BTD|14146.1838|14146.1838|0.0|14146.1838|13807.61235|13807.61235|0.0|0.0|0.0
2021-01|13951788|ALL|79435.80375|79435.80374999999|1.4551915228366852e-11|79435.80375|||0.0|0.0|0.0
2021-02|13951788|ALL|79985.86218|79985.86218|0.0|79985.86218|79435.80375|79435.80375|0.0|0.0|0.0
2021-01|13964997|LPL|208928.81938|208928.81938|0.0|208928.81938|||0.0|0.0|0.0
2021-02|13964997|LPL|206088.26514|206088.26514|0.0|208928.81938|208928.81938|208928.81938|0.0|0.0|0.0
2021-03|13964997|LPL|207681.29178|207681.29178|0.0|208928.81938|208928.81938|208928.81938|0.0|0.0|0.0
2021-04|13964997|LPL|209954.53148|209954.53148|0.0|209954.53148|208928.81938|208928.81938|0.0|0.0|0.0
2021-05|13964997|LPL|211372.96312|211372.96312|0.0|211372.96312|209954.53148|209954.53148|0.0|0.0|0.0
2021-06|13964997|LPL|212632.46913|212632.46913|0.0|212632.46913|211372.96312|211372.96312|0.0|0.0|0.0
2021-07|13964997|LPL|214589.99821|214589.99821|0.0|214589.99821|212632.46913|212632.46913|0.0|0.0|0.0
2021-08|13964997|LPL|214163.32385|214163.32385|0.0|214589.99821|214589.99821|214589.99821|0.0|0.0|0.0
2021-09|13964997|LPL|212631.49048|212631.49048|0.0|214589.99821|214589.99821|214589.99821|0.0|0.0|0.0
